repeat,configuration,policy,threshold,n,tp,fp,tn,fn,precision,recall,fpr,f1,accuracy,auroc,fnr,coverage
26,length_only,negative_max,0.6068965362824535,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
26,length_only,separating_midpoint,0.6101858087047742,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
26,repetition_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
26,repetition_only,negative_max,0.6151513880208617,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
26,repetition_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
26,without_repetition,legacy,0.7793131694783799,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
26,without_repetition,negative_max,0.4759472378475619,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
26,without_repetition,separating_midpoint,0.6276302036629708,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
27,original,legacy,0.7745636983981414,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
27,original,negative_max,0.25970119650951706,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
27,original,separating_midpoint,0.5171324474538292,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
27,pilot_selected,legacy,0.5147821249754316,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
27,pilot_selected,negative_max,0.48531171393156824,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
27,pilot_selected,separating_midpoint,0.5000469194534999,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
27,length_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
27,length_only,negative_max,0.6965708647642538,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
27,length_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
27,repetition_only,legacy,0.5667697806491874,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
27,repetition_only,negative_max,0.5132353033587255,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
27,repetition_only,separating_midpoint,0.5400025420039564,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
27,without_repetition,legacy,0.7692644745977792,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
27,without_repetition,negative_max,0.27565432957764224,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
27,without_repetition,separating_midpoint,0.5224594020877107,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
28,original,legacy,0.9114792103141793,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
28,original,negative_max,0.092680795685807,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
28,original,separating_midpoint,0.5020800029999931,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
28,pilot_selected,legacy,0.5267669872153357,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
28,pilot_selected,negative_max,0.4660931301278851,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
28,pilot_selected,separating_midpoint,0.4964300586716104,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
28,length_only,legacy,0.5838567282921221,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
28,length_only,negative_max,0.5780990470131335,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
28,length_only,separating_midpoint,0.5809778876526277,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
28,repetition_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
28,repetition_only,negative_max,0.5905604678517185,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
28,repetition_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
28,without_repetition,legacy,0.9075882106637264,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
28,without_repetition,negative_max,0.057154635911800054,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
28,without_repetition,separating_midpoint,0.4823714232877632,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
29,original,legacy,0.6398937413205608,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
29,original,negative_max,0.19503215778356092,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
29,original,separating_midpoint,0.4174629495520608,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
29,pilot_selected,legacy,0.5076906063391698,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
29,pilot_selected,negative_max,0.48363811893342973,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
29,pilot_selected,separating_midpoint,0.49566436263629976,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
29,length_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
29,length_only,negative_max,0.6964108988555926,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
29,length_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
29,repetition_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.6666666666666666,1.0,1.0
29,repetition_only,negative_max,0.5716123771838458,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.6666666666666666,1.0,1.0
29,repetition_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.6666666666666666,1.0,1.0
29,without_repetition,legacy,0.6304357931783287,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
29,without_repetition,negative_max,0.1971399554856663,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
29,without_repetition,separating_midpoint,0.4137878743319975,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
30,original,legacy,0.9442907859721406,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
30,original,negative_max,0.6199755939133829,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
30,original,separating_midpoint,0.7821331899427617,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
30,pilot_selected,legacy,0.5365417257766001,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
30,pilot_selected,negative_max,0.5048280239457453,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
30,pilot_selected,separating_midpoint,0.5206848748611727,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
30,length_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
30,length_only,negative_max,0.6642542633599953,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
30,length_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
30,repetition_only,legacy,0.6154207201343692,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
30,repetition_only,negative_max,0.4542527804851813,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
30,repetition_only,separating_midpoint,0.5348367503097753,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
30,without_repetition,legacy,0.9463391703117019,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
30,without_repetition,negative_max,0.6244982441392002,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
30,without_repetition,separating_midpoint,0.785418707225451,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
31,original,legacy,0.9034721190683892,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
31,original,negative_max,0.08360399150884039,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,1.0,0.0,1.0
31,original,separating_midpoint,0.4935380552886148,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
31,pilot_selected,legacy,0.5254924238379939,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
31,pilot_selected,negative_max,0.45676245324403936,6,3,3,0,0,0.5,1.0,1.0,0.6666666666666666,0.5,1.0,0.0,1.0
31,pilot_selected,separating_midpoint,0.4911274385410166,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
31,length_only,legacy,0.6139747218801628,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,0.8888888888888888,0.6666666666666667,1.0
31,length_only,negative_max,0.5625063096136773,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,0.8888888888888888,0.0,1.0
31,length_only,separating_midpoint,0.5882405157469199,6,2,1,2,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.33333333333333337,1.0
31,repetition_only,legacy,0.5612642595805403,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.0,1.0
31,repetition_only,negative_max,0.5125600690003501,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.0,1.0
31,repetition_only,separating_midpoint,0.5369121642904451,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.0,1.0
31,without_repetition,legacy,0.9011836441826754,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
31,without_repetition,negative_max,0.09324706287720726,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,1.0,0.0,1.0
31,without_repetition,separating_midpoint,0.4972153535299413,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
32,original,legacy,0.8104467497403047,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
32,original,negative_max,0.3570258400944682,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
32,original,separating_midpoint,0.5837362949173864,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
32,pilot_selected,legacy,0.5160296562026773,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
32,pilot_selected,negative_max,0.4995088970546142,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
32,pilot_selected,separating_midpoint,0.5077692766286457,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
32,length_only,legacy,0.6520920456142854,6,2,1,2,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.33333333333333337,1.0
32,length_only,negative_max,0.6052752434965633,6,2,1,2,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.33333333333333337,1.0
32,length_only,separating_midpoint,0.6286836445554242,6,2,1,2,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.33333333333333337,1.0
32,repetition_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
32,repetition_only,negative_max,0.5708866246362079,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
32,repetition_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
32,without_repetition,legacy,0.8090144469853568,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
32,without_repetition,negative_max,0.3421516127617964,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
32,without_repetition,separating_midpoint,0.5755830298735766,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
33,original,legacy,0.8150744907540577,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
33,original,negative_max,0.3448847286665362,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,1.0,0.0,1.0
33,original,separating_midpoint,0.5799796097102969,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
33,pilot_selected,legacy,0.513944242922886,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
33,pilot_selected,negative_max,0.48245373475149683,6,3,3,0,0,0.5,1.0,1.0,0.6666666666666666,0.5,1.0,0.0,1.0
33,pilot_selected,separating_midpoint,0.4981989888371914,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
33,length_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,1.0
33,length_only,negative_max,0.8588491316326279,6,1,2,1,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,1.0
33,length_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,1.0
33,repetition_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
33,repetition_only,negative_max,0.5835439102222542,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
33,repetition_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
33,without_repetition,legacy,0.8124783757470542,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
33,without_repetition,negative_max,0.31449550566648543,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,1.0,0.0,1.0
33,without_repetition,separating_midpoint,0.5634869407067697,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
34,original,legacy,0.8109757122383742,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
34,original,negative_max,0.06524052191625099,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
34,original,separating_midpoint,0.43810811707731256,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
34,pilot_selected,legacy,0.5130567534591169,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
34,pilot_selected,negative_max,0.47838548834010114,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
34,pilot_selected,separating_midpoint,0.495721120899609,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
34,length_only,legacy,0.6028006205529672,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
34,length_only,negative_max,0.4357241519671236,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,1.0,0.0,1.0
34,length_only,separating_midpoint,0.5192623862600454,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
34,repetition_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
34,repetition_only,negative_max,0.5624895820823457,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
34,repetition_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
34,without_repetition,legacy,0.8096436465640316,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
34,without_repetition,negative_max,0.05698210408744952,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
34,without_repetition,separating_midpoint,0.4333128753257406,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
35,original,legacy,0.7470159077663584,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
35,original,negative_max,0.16522522750069096,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
35,original,separating_midpoint,0.45612056763352465,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
35,pilot_selected,legacy,0.5132046417600425,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
35,pilot_selected,negative_max,0.4799299355529913,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
35,pilot_selected,separating_midpoint,0.4965672886565169,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
35,length_only,legacy,0.7276894133913769,6,1,1,2,2,0.5,0.3333333333333333,0.3333333333333333,0.4,0.5,0.7777777777777778,0.6666666666666667,1.0
35,length_only,negative_max,0.6978255102645247,6,2,1,2,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.33333333333333337,1.0
35,length_only,separating_midpoint,0.7276894133913769,6,1,1,2,2,0.5,0.3333333333333333,0.3333333333333333,0.4,0.5,0.7777777777777778,0.6666666666666667,1.0
35,repetition_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.5,1.0,1.0
35,repetition_only,negative_max,0.5820972565491194,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.5,1.0,1.0
35,repetition_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.5,1.0,1.0
35,without_repetition,legacy,0.7473251036622856,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
35,without_repetition,negative_max,0.1338542945764741,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,1.0,0.0,1.0
35,without_repetition,separating_midpoint,0.44058969911937984,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
36,original,legacy,0.9116370573121004,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
36,original,negative_max,0.06462338679472697,6,3,3,0,0,0.5,1.0,1.0,0.6666666666666666,0.5,1.0,0.0,1.0
36,original,separating_midpoint,0.4881302220534137,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
36,pilot_selected,legacy,0.5305868088798394,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
36,pilot_selected,negative_max,0.4630841356718641,6,3,3,0,0,0.5,1.0,1.0,0.6666666666666666,0.5,1.0,0.0,1.0
36,pilot_selected,separating_midpoint,0.4968354722758518,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
36,length_only,legacy,0.6431513469018898,6,1,2,1,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,1.0
36,length_only,negative_max,0.3247065534208404,6,3,3,0,0,0.5,1.0,1.0,0.6666666666666666,0.5,0.3333333333333333,0.0,1.0
36,length_only,separating_midpoint,0.48392895016136506,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.3333333333333333,0.0,1.0
36,repetition_only,legacy,0.6144002742477018,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
36,repetition_only,negative_max,0.4332926275070103,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
36,repetition_only,separating_midpoint,0.523846450877356,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
36,without_repetition,legacy,0.9107010372982826,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
36,without_repetition,negative_max,0.06367358227840765,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,1.0,0.0,1.0
36,without_repetition,separating_midpoint,0.4871873097883451,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
37,original,legacy,0.6595737853116467,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
37,original,negative_max,0.39880974947946557,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
37,original,separating_midpoint,0.5291917673955561,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
37,pilot_selected,legacy,0.5118862571043185,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
37,pilot_selected,negative_max,0.5031041916268357,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
37,pilot_selected,separating_midpoint,0.507495224365577,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
37,length_only,legacy,0.7106750011636314,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
37,length_only,negative_max,0.6756548958404032,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
37,length_only,separating_midpoint,0.7106750011636314,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
37,repetition_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
37,repetition_only,negative_max,0.6727378513604585,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
37,repetition_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
37,without_repetition,legacy,0.6172325904502002,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
37,without_repetition,negative_max,0.28336523287920223,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
37,without_repetition,separating_midpoint,0.45029891166470115,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
38,original,legacy,0.6652020783497951,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
38,original,negative_max,0.43448375817499935,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
38,original,separating_midpoint,0.5498429182623972,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
38,pilot_selected,legacy,0.5095175830335051,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
38,pilot_selected,negative_max,0.5030147857875669,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
38,pilot_selected,separating_midpoint,0.506266184410536,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
38,length_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
38,length_only,negative_max,0.7668597617668311,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
38,length_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
38,repetition_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
38,repetition_only,negative_max,0.6072507397707602,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
38,repetition_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
38,without_repetition,legacy,0.6545362162228247,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
38,without_repetition,negative_max,0.43776746386304327,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
38,without_repetition,separating_midpoint,0.5461518400429339,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
39,original,legacy,0.856785560294996,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
39,original,negative_max,0.4325654093672466,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
39,original,separating_midpoint,0.6446754848311212,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
39,pilot_selected,legacy,0.5170127718149515,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
39,pilot_selected,negative_max,0.4882097340935115,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
39,pilot_selected,separating_midpoint,0.5026112529542315,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
39,length_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
39,length_only,negative_max,0.7297453030866132,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
39,length_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
39,repetition_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
39,repetition_only,negative_max,0.5836618242211571,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
39,repetition_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
